flow_key,n_pkts,duration,byte_rate,pkt_rate,iat_max,iat_min,iat_mean,iat_std,iat_var,pkt_len_max,pkt_len_min,pkt_len_avg,pkt_len_std,pkt_len_var,payload_len_max,payload_len_min,payload_len_avg,payload_len_std,Label
"('10.8.0.14', '39988', '216.58.219.238', '443', 'TLS')",11,58.56614399,58.27598963,0.187821824,58.45842791,5.01E-06,5.856614399,17.53394264,307.4391447,1390,83,310.2727273,371.8313623,138258.562,1338,31,258.2727273,371.8313623,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39988', 'TLS')",10,58.53699303,73.54323783,0.170832144,58.48525405,2.41E-05,6.504110336,18.37811268,337.7550256,1390,90,430.5,475.2271562,225840.85,1338,38,378.5,475.2271562,VPN-VoIP
"('10.8.0.14', '39989', '216.58.219.238', '443', 'TLS')",13,58.45663786,34.82923539,0.222387063,58.30992913,4.32E-05,4.871386488,16.11233262,259.6072626,410,83,156.6153846,90.58403532,8205.467456,358,31,104.6153846,90.58403532,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39989', 'TLS')",17,58.42907906,161.1526341,0.290951017,58.33658409,2.60E-05,3.651817441,14.11955087,199.3617168,1390,90,553.8823529,539.3104402,290855.7509,1338,38,501.8823529,539.3104402,VPN-VoIP
"('10.8.0.14', '39094', '173.194.206.189', '443', 'TLS')",22,210.459161,28.62788187,0.104533345,119.9936619,1.38E-05,10.02186481,28.05532459,787.1012379,1390,90,273.8636364,267.9737598,71809.93595,1338,38,221.8636364,267.9737598,VPN-VoIP
"('173.194.206.189', '443', '10.8.0.14', '39094', 'TLS')",43,210.6287031,95.25292471,0.204150713,29.71216822,5.01E-06,5.014969122,8.742722257,76.43519246,1390,90,466.5813953,416.7968237,173719.5922,1338,38,414.5813953,416.7968237,VPN-VoIP
"('10.8.0.14', '53784', '216.58.219.229', '443', 'TLS')",11,59.41629791,59.34398682,0.185134389,58.630898,2.19E-05,5.941629791,17.56431688,308.5052275,1390,83,320.5454545,404.2133468,163388.4298,1338,31,268.5454545,404.2133468,VPN-VoIP
"('216.58.219.229', '443', '10.8.0.14', '53784', 'TLS')",8,59.38921189,36.08399458,0.134704599,58.65726805,3.00E-05,8.484173128,20.48450163,419.6148069,1036,90,267.875,306.9211778,94200.60938,984,38,215.875,306.9211778,VPN-VoIP
"('10.8.0.14', '46417', '216.58.219.227', '443', 'TLS')",8,0.080331802,20651.84586,99.58696013,0.032072783,0.000102997,0.011475972,0.012362027,0.00015282,569,90,207.375,164.2634603,26982.48438,517,38,155.375,164.2634603,VPN-VoIP
"('216.58.219.227', '443', '10.8.0.14', '46417', 'TLS')",7,0.050226927,20009.18758,139.3674757,0.030509949,2.10E-05,0.008371154,0.011408957,0.000130164,277,90,143.5714286,65.85450878,4336.816327,225,38,91.57142857,65.85450878,VPN-VoIP
"('10.8.0.14', '39993', '216.58.219.238', '443', 'TLS')",17,100.5049751,61.53924216,0.169145856,58.22416186,1.41E-05,6.281560943,15.28296898,233.5691408,1390,83,363.8235294,390.9328565,152828.4983,1338,31,311.8235294,390.9328565,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39993', 'TLS')",17,100.478055,31.04160406,0.169191173,58.25178194,3.70E-05,6.279878438,15.30060826,234.108613,374,90,183.4705882,92.94977622,8639.6609,322,38,131.4705882,92.94977622,VPN-VoIP
"('10.8.0.14', '39994', '216.58.219.238', '443', 'TLS')",11,59.00213695,60.87915092,0.186433925,58.89934587,1.00E-05,5.900213695,17.66638144,312.101033,1390,83,326.5454545,379.9685067,144376.0661,1338,31,274.5454545,379.9685067,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39994', 'TLS')",8,58.97474599,19.38117716,0.135651284,58.92593002,2.81E-05,8.424963713,20.6169358,425.0580416,319,90,142.875,74.3680669,5530.609375,267,38,90.875,74.3680669,VPN-VoIP
"('10.8.0.14', '33215', '216.58.219.237', '443', 'TLS')",9,0.084084034,20646.01231,107.0357781,0.028841972,6.79E-05,0.010510504,0.012951373,0.000167738,569,90,192.8888889,154.1647347,23766.76543,517,38,140.8888889,154.1647347,VPN-VoIP
"('216.58.219.237', '443', '10.8.0.14', '33215', 'TLS')",8,0.055614948,28751.26292,143.8462185,0.027699947,2.50E-05,0.007944993,0.01201041,0.00014425,463,90,199.875,132.3474948,17515.85938,411,38,147.875,132.3474948,VPN-VoIP
"('10.8.0.14', '39996', '216.58.219.238', '443', 'TLS')",9,0.08141613,35975.67211,110.5432055,0.034903049,2.60E-05,0.010177016,0.013667542,0.000186802,933,90,325.4444444,332.3171548,110434.6914,881,38,273.4444444,332.3171548,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39996', 'TLS')",9,0.052951097,69007.06828,169.9681485,0.034554005,2.81E-05,0.006618887,0.012041931,0.000145008,1390,90,406,505.8420922,255876.2222,1338,38,354,505.8420922,VPN-VoIP
"('10.8.0.14', '39997', '216.58.219.238', '443', 'TLS')",23,74.669806,157.2121401,0.308022764,29.05856705,6.91E-06,3.394082091,7.57822001,57.42941853,1390,90,510.3913043,512.8300625,262994.673,1338,38,458.3913043,512.8300625,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39997', 'TLS')",24,74.64311719,54.43234625,0.32152998,29.12026405,1.50E-05,3.245352921,7.5077686,56.36658935,377,90,169.2916667,83.89402003,7038.206597,325,38,117.2916667,83.89402003,VPN-VoIP
"('10.8.0.14', '39998', '216.58.219.238', '443', 'TLS')",11,58.96174788,60.93781356,0.186561634,58.85532904,9.78E-06,5.896174788,17.65305572,311.6303762,1390,83,326.6363636,380.0125052,144409.5041,1338,31,274.6363636,380.0125052,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '39998', 'TLS')",7,58.93464708,19.3434602,0.118775633,58.88147712,2.69E-05,9.822441181,21.93987095,481.3579373,319,90,162.8571429,79.55667983,6329.265306,267,38,110.8571429,79.55667983,VPN-VoIP
"('10.8.0.14', '58690', '216.58.219.225', '443', 'TLS')",9,58.81754994,24.68650941,0.153015554,58.71107602,8.11E-06,7.352193743,19.41183703,376.8194168,403,83,161.3333333,101.7535148,10353.77778,351,31,109.3333333,101.7535148,VPN-VoIP
"('216.58.219.225', '443', '10.8.0.14', '58690', 'TLS')",11,58.78633809,83.5228075,0.187118306,58.73740792,1.48E-05,5.878633809,17.6195941,310.4500962,1390,85,446.3636364,503.0250803,253034.2314,1338,33,394.3636364,503.0250803,VPN-VoIP
"('10.8.0.14', '40000', '216.58.219.238', '443', 'TLS')",10,0.096467018,19923.90806,103.6623728,0.026733875,1.00E-05,0.010718558,0.011629633,0.000135248,569,90,192.2,164.7566691,27144.76,517,38,140.2,164.7566691,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '40000', 'TLS')",10,0.069751978,21246.70933,143.3651102,0.026180029,6.91E-06,0.00775022,0.011052902,0.000122167,504,90,148.2,122.7491751,15067.36,452,38,96.2,122.7491751,VPN-VoIP
"('10.8.0.14', '40001', '216.58.219.238', '443', 'TLS')",13,32.72963691,129.9128375,0.397193529,19.18433213,2.69E-05,2.727469742,6.175254988,38.13377417,1149,90,327.0769231,302.8003814,91688.07101,1097,38,275.0769231,302.8003814,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '40001', 'TLS')",15,32.70194411,128.7996819,0.458688326,19.22760797,9.06E-06,2.335853151,5.814910959,33.81318946,1390,90,280.8,418.3493277,175016.16,1338,38,228.8,418.3493277,VPN-VoIP
"('10.8.0.14', '53795', '216.58.219.229', '443', 'TLS')",10,13.73898888,289.9776713,0.727855601,13.330621,1.91E-06,1.52655432,4.173981379,17.42212055,1390,90,398.4,433.3370974,187781.04,1338,38,346.4,433.3370974,VPN-VoIP
"('216.58.219.229', '443', '10.8.0.14', '53795', 'TLS')",11,13.71199393,189.6879486,0.802217391,13.54288793,1.19E-05,1.371199393,4.057445099,16.46286073,1179,90,236.4545455,304.6068595,92785.33884,1127,38,184.4545455,304.6068595,VPN-VoIP
"('10.8.0.14', '46428', '216.58.219.227', '443', 'TLS')",8,0.177271843,7429.26783,45.12843025,0.117652893,1.50E-05,0.025324549,0.039830547,0.001586472,302,90,164.625,72.78381946,5297.484375,250,38,112.625,72.78381946,VPN-VoIP
"('216.58.219.227', '443', '10.8.0.14', '46428', 'TLS')",669,0.1501019,6128163.597,4456.972227,0.031280041,1.00E-05,0.000224703,0.001562488,2.44E-06,1390,90,1374.961136,128.2999393,16460.87442,1338,38,1322.961136,128.2999393,VPN-VoIP
"('10.8.0.14', '40004', '216.58.219.238', '443', 'TLS')",9,0.081050873,58012.94715,111.0413705,0.027580976,5.96E-06,0.010131359,0.012910118,0.000166671,1390,90,522.4444444,495.4627716,245483.358,1338,38,470.4444444,495.4627716,VPN-VoIP
"('216.58.219.238', '443', '10.8.0.14', '40004', 'TLS')",7,0.053927183,20193.89733,129.8046661,0.027078152,1.79E-05,0.008987864,0.012648772,0.000159991,319,90,155.5714286,78.3670068,6141.387755,267,38,103.5714286,78.3670068,VPN-VoIP
"('10.8.0.10', '35745', '173.252.110.27', '443', 'TLS')",5,121.6557479,3.772941336,0.041099579,58.87041092,0.005017042,30.41393697,28.41993778,807.6928635,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.252.110.27', '443', '10.8.0.10', '35745', 'TLS')",5,121.6508579,3.773092996,0.041101231,58.87041497,9.80E-05,30.41271448,28.42117813,807.7633663,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('10.8.0.10', '57033', '173.194.123.24', '443', 'TLS')",50,192.4005499,81.17440417,0.259874517,59.00917006,8.11E-06,3.926541834,14.10678998,199.0015234,1390,83,312.36,353.7658977,125150.3104,1338,31,260.36,353.7658977,VPN-VoIP
"('173.194.123.24', '443', '10.8.0.10', '57033', 'TLS')",390,192.3744991,2431.216207,2.027295727,59.00910521,1.12E-05,0.494535987,5.174222647,26.77258,1390,93,1199.241026,419.2897271,175803.8752,1338,41,1147.241026,419.2897271,VPN-VoIP
"('10.8.0.10', '43021', '173.194.123.12', '443', 'TLS')",5,117.6220188,3.902330572,0.042509048,58.87023282,0.00028491,29.4055047,29.39255103,863.922056,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('10.8.0.10', '56582', '173.194.123.11', '443', 'TLS')",5,117.6273432,3.902153935,0.042507123,58.87022209,0.000311136,29.40683579,29.39123555,863.8447274,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.194.123.12', '443', '10.8.0.10', '43021', 'TLS')",4,117.596055,3.401474649,0.034014746,58.87010789,9.51E-05,39.19868501,27.71765128,768.2681926,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('173.194.123.11', '443', '10.8.0.10', '56582', 'TLS')",4,117.5973229,3.401437975,0.03401438,58.87008309,5.20E-05,39.19910765,27.71797947,768.286386,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('10.8.0.10', '40561', '173.194.123.3', '443', 'TLS')",5,117.6283619,3.902120139,0.042506755,58.870857,0.000252008,29.40709049,29.39095037,863.8279639,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('10.8.0.10', '51044', '173.194.123.29', '443', 'TLS')",5,117.6232631,3.902289291,0.042508598,58.87086701,0.000313997,29.40581578,29.39223742,863.9036203,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.194.123.3', '443', '10.8.0.10', '40561', 'TLS')",4,117.5973821,3.401436265,0.034014363,58.87072706,0.000200033,39.19912736,27.7178899,768.2814207,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('173.194.123.29', '443', '10.8.0.10', '51044', 'TLS')",4,117.5972509,3.401440058,0.034014401,58.87072182,6.01E-05,39.19908365,27.71795794,768.2851924,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('74.125.22.189', '443', '10.8.0.10', '54458', 'TLS')",141,998.487926,51.18339308,0.141213525,29.86681104,2.60E-05,7.132056614,10.94525994,119.798715,1372,89,362.4539007,402.7892023,162239.1415,1320,37,310.4539007,402.7892023,VPN-VoIP
"('10.8.0.10', '33815', '173.194.123.5', '443', 'TLS')",30,189.3329592,73.89099109,0.158451017,59.00930214,5.01E-06,6.52872273,17.8827521,319.7928225,1390,76,466.3333333,563.4514669,317477.5556,1338,24,414.3333333,563.4514669,VPN-VoIP
"('173.194.123.5', '443', '10.8.0.10', '33815', 'TLS')",61,189.2002201,236.9341852,0.322409773,59.00949192,1.19E-05,3.153337002,12.85638341,165.2865944,1390,93,734.8852459,592.9030026,351533.9704,1338,41,682.8852459,592.9030026,VPN-VoIP
"('10.8.0.10', '33827', '173.194.123.5', '443', 'TLS')",5,117.3847041,3.910219849,0.042594987,58.86951804,0.000183105,29.34617603,29.33358874,860.4594284,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('10.8.0.10', '35162', '216.58.219.237', '443', 'TLS')",5,117.390923,3.910012701,0.042592731,58.86928701,0.000790834,29.34773076,29.33190083,860.3604063,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('10.8.0.10', '54668', '216.58.219.227', '443', 'TLS')",5,117.3906012,3.910023422,0.042592848,58.86912704,0.000286102,29.34765029,29.33188976,860.3597567,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.194.123.5', '443', '10.8.0.10', '33827', 'TLS')",4,117.3590071,3.408345127,0.034083451,58.87039208,7.20E-05,39.11966904,27.6621716,765.1957376,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('216.58.219.237', '443', '10.8.0.10', '35162', 'TLS')",4,117.3598571,3.408320442,0.034083204,58.86919689,2.91E-05,39.11995236,27.66239476,765.2080838,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('216.58.219.227', '443', '10.8.0.10', '54668', 'TLS')",4,117.3585501,3.4083584,0.034083584,58.86948204,9.11E-05,39.11951669,27.6620473,765.1888609,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('10.8.0.10', '48965', '173.194.123.1', '443', 'TLS')",38,207.4399791,51.86560492,0.183185518,59.009197,4.41E-05,5.606485921,16.2061088,262.6379626,761,83,283.1315789,300.8005259,90480.95637,709,31,231.1315789,300.8005259,VPN-VoIP
"('10.8.0.10', '43513', '74.125.226.10', '443', 'TLS')",5,117.396652,3.909821892,0.042590652,58.86932302,0.001232147,29.349163,29.33050623,860.2785957,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.194.123.1', '443', '10.8.0.10', '48965', 'TLS')",37,207.388751,17.41656663,0.178408905,59.00921106,1.48E-05,5.76079864,16.40792505,269.2200044,117,89,97.62162162,9.326948319,86.99196494,65,37,45.62162162,9.326948319,VPN-VoIP
"('74.125.226.10', '443', '10.8.0.10', '43513', 'TLS')",4,117.3699529,3.408027268,0.034080273,58.86947799,7.01E-05,39.12331764,27.66472396,765.3369517,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('10.8.0.10', '54458', '74.125.22.189', '443', 'TLS')",84,991.5218689,48.05138595,0.084718252,119.9323311,1.00E-05,11.94604661,28.892261,834.7627458,1390,83,567.1904762,496.0378364,246053.5351,1338,31,515.1904762,496.0378364,VPN-VoIP
"('10.8.0.10', '48962', '173.194.123.1', '443', 'TLS')",1446,991.5211449,829.6958711,1.458365268,15.64240003,3.10E-06,0.686173803,1.989720488,3.95898762,1390,55,568.9218534,525.1430024,275775.173,1338,3,516.9218534,525.1430024,VPN-VoIP
"('173.194.123.1', '443', '10.8.0.10', '48962', 'TLS')",921,988.744947,222.9573973,0.931483901,15.77972698,1.41E-05,1.074722768,2.464438471,6.073456976,1390,89,239.3572204,229.057322,52467.25676,1338,37,187.3572204,229.057322,VPN-VoIP
"('10.8.0.10', '38602', '173.194.123.9', '443', 'TLS')",26,283.462867,43.76940137,0.091722772,59.00805092,5.01E-06,11.33851468,21.62872485,467.8017385,1390,83,477.1923077,480.5847415,230961.6938,1338,31,425.1923077,480.5847415,VPN-VoIP
"('173.194.123.9', '443', '10.8.0.10', '38602', 'TLS')",20,283.4200919,6.841434519,0.070566627,59.00815701,1.69E-05,14.91684694,23.72151143,562.7101044,117,89,96.95,8.279341761,68.5475,65,37,44.95,8.279341761,VPN-VoIP
"('10.8.0.10', '48268', '173.194.123.18', '443', 'TLS')",5,117.3846478,3.910221723,0.042595008,58.86877084,0.000280857,29.34616196,29.33353752,860.4564234,97,83,91.8,4.664761516,21.76,45,31,39.8,4.664761516,VPN-VoIP
"('173.194.123.18', '443', '10.8.0.10', '48268', 'TLS')",4,117.3569901,3.408403706,0.034084037,58.86694908,8.20E-05,39.1189967,27.661678,765.1684299,117,93,100,9.949874371,99,65,41,48,9.949874371,VPN-VoIP
"('10.8.0.10', '33691', '173.194.123.4', '443', 'TLS')",11,176.4597769,10.44430653,0.062337152,59.00960588,3.10E-05,17.64597769,26.92306345,724.8513457,656,83,167.5454545,162.0153548,26248.97521,604,31,115.5454545,162.0153548,VPN-VoIP
"('173.194.123.4', '443', '10.8.0.10', '33691', 'TLS')",12,176.4316869,23.56719518,0.068014993,59.00918198,1.91E-05,16.03924426,26.18238351,685.5172065,1390,89,346.5,454.2555265,206348.0833,1338,37,294.5,454.2555265,VPN-VoIP
"('10.8.0.10', '58253', '173.194.123.8', '443', 'TLS')",1377,987.486541,890.7392288,1.394449385,58.2753551,5.01E-06,0.717650102,2.883033932,8.311884651,1390,60,638.7748729,519.5798119,269963.181,1338,8,586.7748729,519.5798119,VPN-VoIP
"('10.8.0.10', '33692', '173.194.123.4', '443', 'TLS')",67,987.40343,42.0415797,0.067854737,59.00202894,6.91E-06,14.96065803,24.93366928,621.6878637,1390,83,619.5820896,549.2098028,301631.4074,1338,31,567.5820896,549.2098028,VPN-VoIP
"('173.194.123.4', '443', '10.8.0.10', '33692', 'TLS')",54,959.8776171,9.096993038,0.056257172,59.00173807,1.19E-05,18.11089844,26.66858394,711.2133696,1390,93,161.7037037,244.7512441,59903.17147,1338,41,109.7037037,244.7512441,VPN-VoIP
"('173.194.123.8', '443', '10.8.0.10', '58253', 'TLS')",1566,986.7109361,339.9202216,1.587090953,58.30137992,1.41E-05,0.630486221,2.523012801,6.365593594,1390,89,214.1781609,338.4138131,114523.9089,1338,37,162.1781609,338.4138131,VPN-VoIP
"('10.8.0.10', '35368', '173.194.123.15', '443', 'TLS')",18,277.08745,15.86141848,0.064961441,59.00882101,3.22E-05,16.29926177,25.38565233,644.4313443,1289,83,244.1666667,314.1327126,98679.36111,1237,31,192.1666667,314.1327126,VPN-VoIP
"('173.194.123.15', '443', '10.8.0.10', '35368', 'TLS')",212,277.0574892,963.3740666,0.765184152,59.00889015,1.41E-05,1.313068669,8.463438557,71.62979221,1390,90,1259.009434,344.2152134,118484.1131,1338,38,1207.009434,344.2152134,VPN-VoIP
"('10.8.0.10', '35365', '173.194.123.15', '443', 'TLS')",13,182.7153912,14.08748318,0.071148905,59.00907516,0.000314236,15.2262826,25.17079925,633.5691348,561,83,198,186.1141089,34638.46154,509,31,146,186.1141089,VPN-VoIP
"('173.194.123.15', '443', '10.8.0.10', '35365', 'TLS')",158,182.6886289,1096.329866,0.86485952,59.00910306,1.81E-05,1.16362184,8.05127314,64.82299917,1390,93,1267.639241,321.7551789,103526.3952,1338,41,1215.639241,321.7551789,VPN-VoIP
"('10.8.0.10', '56614', '173.194.123.11', '443', 'TLS')",23,292.6245921,22.01113705,0.078598999,59.00827599,1.98E-05,13.30111782,23.11664028,534.3790578,1254,83,280.0434783,291.3432875,84880.91115,1202,31,228.0434783,291.3432875,VPN-VoIP
"('173.194.123.11', '443', '10.8.0.10', '56614', 'TLS')",37,292.59762,61.88020258,0.126453523,59.00916409,1.50E-05,8.127711667,19.20616852,368.8769093,1390,91,489.3513514,519.4011737,269777.5793,1338,39,437.3513514,519.4011737,VPN-VoIP
"('10.8.0.10', '45951', '74.125.224.143', '443', 'TLS')",30,287.9769711,41.62138365,0.104174997,59.00883293,0.000277996,9.930240384,20.4910587,419.8834867,1076,83,399.5333333,378.341533,143142.3156,1024,31,347.5333333,378.341533,VPN-VoIP
"('74.125.224.143', '443', '10.8.0.10', '45951', 'TLS')",41,287.854115,13.72570269,0.14243326,59.00864887,1.50E-05,7.196352875,18.02281034,324.8216926,117,89,96.36585366,7.685133249,59.06127305,65,37,44.36585366,7.685133249,VPN-VoIP
"('10.8.0.10', '36636', '74.125.226.21', '443', 'TLS')",9,173.492135,18.17949845,0.05187555,59.00976706,2.19E-05,21.68651688,27.95821484,781.6617768,1390,83,350.4444444,488.3921719,238526.9136,1338,31,298.4444444,488.3921719,VPN-VoIP
"('74.125.226.21', '443', '10.8.0.10', '36636', 'TLS')",7,173.461046,10.6479238,0.040354882,59.009866,3.50E-05,28.91017433,28.92145721,836.4506873,1237,93,263.8571429,397.4128579,157936.9796,1185,41,211.8571429,397.4128579,VPN-VoIP
"('10.8.0.10', '45972', '74.125.226.39', '443', 'TLS')",129,178.3483951,90.17182347,0.723303397,59.00971508,2.29E-05,1.393346837,8.880950622,78.87128396,1331,83,124.6666667,107.6313932,11584.5168,1279,31,71.05426357,107.6880587,VPN-VoIP
"('74.125.226.39', '443', '10.8.0.10', '45972', 'TLS')",3921,178.3198791,30364.70207,21.98857481,59.00979686,1.69E-05,0.045489765,1.624028817,2.637469598,1390,93,1380.930885,91.68275568,8405.727689,1338,41,1328.664626,91.8625488,VPN-VoIP
"('10.8.0.10', '34809', '91.189.89.106', '443', 'TLS')",3,0.29321003,2987.619493,10.23157361,0.150049925,0.143160105,0.146605015,0.00344491,1.19E-05,361,249,292,49.28150431,2428.666667,309,197,240,49.28150431,VPN-VoIP
"('91.189.89.106', '443', '10.8.0.10', '34809', 'TLS')",6,0.436999083,8656.768746,13.73000594,0.146621943,3.91E-05,0.087399817,0.071148034,0.005062043,1390,105,630.5,543.717068,295628.25,1338,53,578.5,543.717068,VPN-VoIP
"('10.8.0.10', '34813', '91.189.89.106', '443', 'TLS')",3,0.295151949,2588.497222,10.16425611,0.15122509,0.143926859,0.147575974,0.003649116,1.33E-05,266,249,254.6666667,8.013876853,64.22222222,214,197,202.6666667,8.013876853,VPN-VoIP
"('91.189.89.106', '443', '10.8.0.10', '34813', 'TLS')",6,0.449050903,9647.013218,13.36151415,0.156265974,3.10E-05,0.089810181,0.073251466,0.005365777,1390,105,722,508.8133253,258891,1338,53,670,508.8133253,VPN-VoIP
"('10.8.0.10', '37337', '63.245.217.219', '443', 'TLS')",4,5.313331842,302.6349657,0.752823298,5.112796068,0.09769392,1.771110614,2.36292938,5.583435254,1021,93,402,362.9015018,131697.5,981,53,362,362.9015018,VPN-VoIP
"('63.245.217.219', '443', '10.8.0.10', '37337', 'TLS')",4,0.210303068,17460.51559,19.02016949,0.111334085,0.000440121,0.070101023,0.049534327,0.00245365,1390,115,918,507.7937573,257854.5,1350,75,878,507.7937573,VPN-VoIP
"('10.8.0.10', '37476', '74.125.226.38', '443', 'TLS')",17,176.7933211,40.28998355,0.096157479,59.0093329,6.91E-06,11.04958257,22.90371741,524.5802712,1390,83,419,496.7919437,246802.2353,1338,31,367,496.7919437,VPN-VoIP
"('74.125.226.38', '443', '10.8.0.10', '37476', 'TLS')",18,176.765269,43.95659873,0.101829958,59.01013207,1.69E-05,10.397957,22.37635948,500.7014634,1390,93,431.6666667,481.2942043,231644.1111,1338,41,379.6666667,481.2942043,VPN-VoIP
"('10.8.0.10', '35988', '74.125.226.30', '443', 'TLS')",5,0.254585981,2887.040347,19.63973025,0.206215143,4.70E-05,0.063646495,0.083021438,0.006892559,260,83,147,65.15519933,4245.2,208,31,95,65.15519933,VPN-VoIP
"('74.125.226.30', '443', '10.8.0.10', '35988', 'TLS')",5,0.028692961,103405.1532,174.2587684,0.028409958,4.70E-05,0.00717324,0.012261118,0.000150335,1390,97,593.4,530.7762617,281723.44,1338,45,541.4,530.7762617,VPN-VoIP
"('10.8.0.10', '35990', '74.125.226.30', '443', 'TLS')",9,117.325202,15.24821581,0.076709862,59.00931096,4.91E-05,14.66565025,25.37884888,644.0859705,569,83,198.7777778,190.7213079,36374.61728,517,31,146.7777778,190.7213079,VPN-VoIP
"('74.125.226.30', '443', '10.8.0.10', '35990', 'TLS')",9,117.2984221,9.437467105,0.076727375,59.010432,2.88E-05,14.66230276,25.38844208,644.5729912,208,89,123,45.12451908,2036.222222,156,37,71,45.12451908,VPN-VoIP
"('10.8.0.10', '56330', '173.194.123.28', '443', 'TLS')",10,176.9826109,9.701518081,0.056502726,59.00846601,5.01E-05,19.66473455,27.77240185,771.3063045,616,83,171.7,156.6620886,24543.01,564,31,119.7,156.6620886,VPN-VoIP
"('173.194.123.28', '443', '10.8.0.10', '56330', 'TLS')",12,176.9545481,23.01721003,0.067814024,59.00725198,4.01E-05,16.0867771,26.24789738,688.952117,1390,93,339.4166667,423.8790036,179673.4097,1338,41,287.4166667,423.8790036,VPN-VoIP
"('10.8.0.10', '33308', '173.194.123.22', '443', 'TLS')",24,417.1162188,24.03646645,0.057537921,59.00616598,9.06E-06,18.13548777,26.96822915,727.2853837,1390,83,417.75,540.0250959,291627.1042,1338,31,365.75,540.0250959,VPN-VoIP
"('173.194.123.22', '443', '10.8.0.10', '33308', 'TLS')",22,417.0891421,15.71606484,0.052746518,59.00599098,3.00E-05,19.86138772,27.61819364,762.7646202,1390,93,297.9545455,352.0537765,123941.8616,1338,41,245.9545455,352.0537765,VPN-VoIP
"('10.8.0.10', '45466', '91.189.89.22', '443', 'TLS')",4,0.459747076,1703.110342,8.700435976,0.171020031,0.140506983,0.153249025,0.01295452,0.00016782,249,143,195.75,37.61233175,1414.6875,197,91,143.75,37.61233175,VPN-VoIP
"('91.189.89.22', '443', '10.8.0.10', '45466', 'TLS')",6,0.452724934,8709.48275,13.25308052,0.310879946,6.39E-05,0.090544987,0.122917674,0.015108755,1390,85,657.1666667,574.1519592,329650.4722,1338,33,605.1666667,574.1519592,VPN-VoIP
"('10.8.0.10', '45467', '91.189.89.22', '443', 'TLS')",4,0.48267293,1622.216519,8.287185283,0.177024841,0.148128986,0.160890977,0.012035219,0.000144847,249,143,195.75,37.61233175,1414.6875,197,91,143.75,37.61233175,VPN-VoIP
"('91.189.89.22', '443', '10.8.0.10', '45467', 'TLS')",10,0.475800037,18997.47644,21.01723248,0.324619055,6.29E-05,0.052866671,0.106607676,0.011365197,1390,85,903.9,535.9484024,287240.69,1338,33,851.9,535.9484024,VPN-VoIP
"('10.8.0.10', '33311', '173.194.123.22', '443', 'TLS')",12,176.9997799,23.36161097,0.067796694,59.0005219,2.29E-05,16.09088909,26.24108012,688.5942858,1390,83,344.5833333,469.3388006,220278.9097,1338,31,292.5833333,469.3388006,VPN-VoIP
"('173.194.123.22', '443', '10.8.0.10', '33311', 'TLS')",10,176.9732702,11.76448849,0.056505708,59.00039697,5.32E-05,19.66369669,27.78026879,771.743334,839,93,208.2,223.1590464,49799.96,787,41,156.2,223.1590464,VPN-VoIP
"('10.8.0.10', '33312', '173.194.123.22', '443', 'TLS')",12,177.001857,23.36133682,0.067795899,59.00181079,2.50E-05,16.09107791,26.24171347,688.6275259,1390,83,344.5833333,469.3388006,220278.9097,1338,31,292.5833333,469.3388006,VPN-VoIP
"('173.194.123.22', '443', '10.8.0.10', '33312', 'TLS')",10,176.975143,11.77001451,0.05650511,59.00177312,5.60E-05,19.66390477,27.78098514,771.7831353,840,93,208.3,223.4417374,49926.21,788,41,156.3,223.4417374,VPN-VoIP
